Main-Item,Summary 1,Target
http://www.wikidata.org/entity/Q151691,<start> estas komunumo en Germanio. <end>,"<start> Hjalmar SCHACHT , plennome Horace Greely Hjalmar Schacht ( n. <end>"
http://www.wikidata.org/entity/Q696535,<start> estas komunumo en Germanio. <end>,<start> La loĝloko Schierau [ ŜIraŭ ] ĝis la fino de <year>  estis memstara komunumo en Germanio . <end>
http://www.wikidata.org/entity/Q265365,<start> La estas komunumo de Italio. <end>,"<start> NGC 0  ( aliaj indikoj — UGC 0  , MCG 3-32- 0  , ZWG 0  , VCC <year>  , IRAS 0  + <year>  , PGC 0  ) estas galaksio en konstelacio Berenica Hararo . Ĉi tiu objekto estis jam en la originala versio de NGC-katalogo . <end>"
http://www.wikidata.org/entity/Q157843,<start> estas komunumo de Italio. <end>,"<start> 0  Agamemno estas granda , malhela troja asteroido , orbitanta proksime de la punkto de Lagrange L4 de la sistemo Jupitero-Suno . <end>"
http://www.wikidata.org/entity/Q131277,<start> estas komunumo de Italio. <end>,"<start> La gubernio Gifu ( japane : 岐阜県 [ gifu-ken ]; Hepburn : Gifu - ; Kunrei : Gihu - ) situas en Japanio , sur insulo Honŝuo . <end>"
http://www.wikidata.org/entity/Q107746,<start> estas komunumo de Italio. <end>,"<start> 0  Azio estas mezgranda sed hela asteroido de la asteroida zono . Ĝi estis malkovrita la 0  - an de aprilo <year>  de la brita astronomo Norman Robert Pogson , en observatorio de Madraso ( nun , en Ĉenajo , Barato ) Ĝi ricevis la nomon de la oceanidino Azio , nomo elektita ĉar estis la unua asteroido malkovrita elde la kontinento Azio . <end>"
http://www.wikidata.org/entity/Q1498,<start> estas komunumo en Germanio. <end>,"<start> Utar-Pradeŝo ( hindie उत ् तर प ् रद े श , [ ˈʊttʌr prʌˈdeːʃ ]; urdue اتر پردیش ; laŭvorte . <end>"
http://www.wikidata.org/entity/Q34239,<start> estas komunumo en Germanio. <end>,"<start> La Konkana Lingvo ( Nagarie : क ो ं कण ी , latinide : Konknni , kanare : ಕ ೊ ಂ ಕಣ ಿ , malajalame : ക ൊ ം കണ ീ , IAST : koṃkaṇī ) estas lingvo de Barato , kaj apartenas al la Hindeŭropa familio de lingvoj . <end>"
http://www.wikidata.org/entity/Q42460,<start> estas komunumo de Italio. <end>,<start> Martignana di Po estas komunumo de Italio . <end>
http://www.wikidata.org/entity/Q245305,<start> estas komunumo en Germanio. <end>,"<start> La Stepa zebro ( Equus quagga , iam Equus burchellii ) , konata ankaŭ kiel komuna zebro aŭ Burĉela zebro , estas la plej komuna kaj geografie disvastigita specio de zebro . <end>"
http://www.wikidata.org/entity/Q604730,<start> estas komunumo en Germanio. <end>,"<start> Miedlingsdorf , hungare Mérem , kroate Milištrof estas ne memstara , malgranda vilaĝeto en Aŭstrio , en federacia lando Burgenlando , en distrikto de Oberwart , en municipo de Großpetersdorf . <end>"
http://www.wikidata.org/entity/Q1447324,<start> estas franca komunumo lokita en la departemento Yonne kaj en la regiono Burgonjo. <end>,"<start> Stacio Ugata ( japane : 鵜方駅 [ Ugata-eki ] , angle : Ugata Station ) estas fervoja stacio en Ŝima , Gubernio Mie , Japanio . <end>"
http://www.wikidata.org/entity/Q202140,<start> La estas komunumo de Italio. <end>,<start> Robert H. Grubbs [ ROB't grabz ] ( n. la 0  - an de februaro <year>  estas usona kemiisto . <end>
http://www.wikidata.org/entity/Q548598,<start> La estas komunumo en Germanio. <end>,<start> Ebnath estas komunumo en Germanio . <end>
http://www.wikidata.org/entity/Q158070,<start> estas komunumo en Germanio. <end>,"<start> 0  Vestfalio estas malgranda malhela asteroido de la ĉefa asteroida zono , malkovrita la 0  - an de marto <year>  de la germana astronomo Walter Baade elde la Observatorio de Hamburgo , en Hamburg-Bergedorf . Ĝi ricevis la nomon de la germana regiono Vestfalio , naskiĝloko de la malkovrinto . <end>"
http://www.wikidata.org/entity/Q1471784,<start> estas komunumo en Germanio. <end>,"<start> La Nacia Parko Liuva Ebenaĵo situas en la Okcidenta Provinco en Zambio , okcidente de la inundebenaĵo Baroco ĉe la rivero Zambezi proksime al la landlimo kun Angolo . <end>"
http://www.wikidata.org/entity/Q1646910,<start> estas komunumo en Germanio. <end>,"<start> Eirunepé estas municipo de la brazila subŝtato Amazonio , kiu taksis 0  enloĝantojn en <year>  . <end>"
http://www.wikidata.org/entity/Q740975,<start> estas komunumo de Italio. <end>,"<start> São Miguel dos Milagres estas municipo de la brazila subŝtato Alagoaso , kiu taksis 0  enloĝantojn en <year>  . São Miguel dos Milagres signifas en la portugala "" Sankta Mikaelo de la Mirakloj "" . <end>"
http://www.wikidata.org/entity/Q3846983,<start> estas komunumo de Italio. <end>,"<start> Șimleu Silvaniei [ ŝimleu silvaniej ] ( hungare : Szilágysomlyó [ sila :d jŝomjo :] , germane : Schomlenmarkt ) estas urbo en Rumanio laŭ la rivero Crasna okcidente de Zalău. <end>"
http://www.wikidata.org/entity/Q1786769,<start> estas komunumo en Germanio. <end>,"<start> São João do Sabugi estas urbo de la brazila subŝtato Norda Rio-Grando.tFondita en <year>  , la municipo havas 0  enloĝantojn . <end>"
http://www.wikidata.org/entity/Q51878,<start> La estas komunumo de Italio. <end>,<start> San Vito dei Normanni estas komunumo de Italio . <end>
http://www.wikidata.org/entity/Q26969,<start> estas komunumo en Germanio. <end>,"<start> Arbalaŭdo ( Lullula arborea ) estas alaŭdo de Eŭropo , tio estas birdospecio de la familio de Alaŭdedoj kaj la ununura en sia genro Lullula . <end>"
http://www.wikidata.org/entity/Q211513,<start> estas komunumo en Germanio. <end>,"<start> Sergej Djagilev , plennome : Sergej Pavloviĉ Djagilev ( русский : Сергей Павлович Дягилев ) ( naskiĝis la 0  - an de marto <year>  ( nun 1872-03- 0  ) en Seliŝĉi , Rusia Imperio , mortis la 0  - an de aŭgusto <year>  en Venecio , Italio ) estis rusa organizanto de spektakloj nome impresario , interalie de la Rusaj Baletoj . <end>"
http://www.wikidata.org/entity/Q36970,<start> estas komunumo de Italio. <end>,"<start> Jackie CHAN estas aktoro , naskiĝinta la 0  - an de aprilo <year>  en Hongkongo.Jackie naskiĝis kiel Chan Kong-Sang al servistino kaj kuiristo , kiuj laboris ĉe franca konsulo . <end>"
http://www.wikidata.org/entity/Q912084,<start> estas komunumo en Germanio. <end>,"<start> Nijlen ( nederlande : [ NEJL'n ] ) estas municipo en Flandrio , la nederlandlingva norda parto de Belgio . <end>"
http://www.wikidata.org/entity/Q17865,<start> estas komunumo de Italio. <end>,<start> Serole estas komunumo de Italio . <end>
http://www.wikidata.org/entity/Q1788651,<start> estas komunumo en Germanio. <end>,"<start> Sericita ( prononco : serisita ) estas urbo de la brazila subŝtato Minas-Ĝerajso . tFondita en la 0  - a jarcento , la municipo taksas 0  enloĝantojn en <year>  . <end>"
http://www.wikidata.org/entity/Q100109,<start> estas komunumo en Germanio. <end>,"<start> Spilamberto estas komunumo kun 0  enloĝantoj en Provinco de Modena en regiono Emilio-Romanjo , en Italio . <end>"
http://www.wikidata.org/entity/Q8090,<start> estas komunumo de Italio. <end>,<start> La 0  - a jarcento komenciĝis la 0  - an de januaro 0  kaj finiĝis la 0  - an de decembro 0  . <end>
http://www.wikidata.org/entity/Q6100410,<start> estas komunumo en Germanio. <end>,"<start> Stacio Iwaki ( japane : 磐城駅 [ Iŭaki-eki ] , angle : Iwaki Station ) estas fervoja stacio en Kacuragi , Gubernio Nara , Japanio . <end>"
http://www.wikidata.org/entity/Q912747,<start> estas komunumo en Germanio. <end>,"<start> 0  Liszt estas malbone konata asteroido de la asteroida zono , malkovrita la 0  - a de septembro <year>  de la belga astronomo Eric Walter Elst elde la Observatorio de Haute-Provence en Saint-Michel l'Observatoire ( Alpes-de-Haute-Provence , Francio ) . Ĝi estis nomita en honoro de la hungara komponisto Franz Liszt ( <year>  – <year>  ) . <end>"
http://www.wikidata.org/entity/Q884474,<start> estas komunumo en Germanio. <end>,"<start> La "" Germana Instituto pri Medicina Dokumentado kaj Informado "" - germane Deutsches Institut für Medizinische Dokumentation und Information ( DIMDI ) - estas centra oficejo de la registaro de Germanio pere de ties ministerio pri sano . <end>"
http://www.wikidata.org/entity/Q143168,<start> estas komunumo de Italio. <end>,"<start> <year>  Mauderli estas nebone konata asteroido de la ekstera asteroida zono , ano de la Hilda grupo . Ĝi estis malkovrita la 0  - an de septembro <year>  de la svisa astronomo Paul Wild elde la Observatorio Zimmerwald apud Berno . <end>"
http://www.wikidata.org/entity/Q461298,<start> estas komunumo en Germanio. <end>,<start> La Regiono Sikasso situas en suda Malio . <end>
http://www.wikidata.org/entity/Q336901,<start> La estas komunumo de Italio. <end>,"<start> Antonio Cánovas del Castillo ( Malago , 0  - a de februaro de <year>  – Mondragono , Gipuzko , 0  - a de aŭgusto de <year>  ) , politikisto kaj historiisto hispana . <end>"
http://www.wikidata.org/entity/Q122758,<start> estas komunumo en Germanio. <end>,<start> Błażowa estas urbo en Antaŭkarpatio en Pollando . <end>
http://www.wikidata.org/entity/Q151189,<start> estas komunumo en Germanio. <end>,"<start> 0  Solono estas nebone konata asteroido de la asteroida zono malkovrita la 0  - an de oktobro <year>  per esploro en kunlaboro de la usona astronomo Tom Gehrels kaj de la nederlandaj geastronomoj Ingrid van Houten-Groeneveld kaj Cornelis Johannes van Houten , de la observatorio de Leiden . <end>"
http://www.wikidata.org/entity/Q826021,<start> La estas komunumo en Germanio. <end>,"<start> La Kemmu-restarigado ( japane : 建武の新政 , Kenmu no Shinsei ) estas mallonga epoko de la historio de Japanio de la jaro <year>  ĝis 1336.Dum tiu epoko inter la Kamakura-epoko kaj la Muromaĉi-epoko la imperiestro Go-Daigo provis restarigi la potencon de la kortejo de la imperiestro en Kioto , kiu estis malpligrandigita al nur ceremonia funkcio . <end>"
http://www.wikidata.org/entity/Q111218,<start> estas komunumo en Germanio. <end>,<start> Novellara estas komunumo de Italio . <end>
http://www.wikidata.org/entity/Q1072655,<start> estas komunumo de Italio. <end>,"<start> Kárász [ kArAs ] estas malgranda vilaĝo en Hungario , en regiono Suda Transdanubio , en departemento Baranya , en subregiono de Komló . <end>"
http://www.wikidata.org/entity/Q944467,<start> estas komunumo en Germanio. <end>,"<start> Pratânia estas municipo de la brazila subŝtato San-Paŭlio , kiu taksis 0  enloĝantojn en <year>  . <end>"
http://www.wikidata.org/entity/Q2718868,<start> estas komunumo en Germanio. <end>,"<start> Roberto Dabbene ( <year>  – <year>  ) estis ital-argentina ornitologo . Naskiĝinta en Torino , li doktoriĝis en <year>  ĉe la Universitato de Ĝenovo kaj moviĝis al Argentino en <year>  . <end>"
http://www.wikidata.org/entity/Q1814259,<start> La estas komunumo en Germanio. <end>,"<start> Campo Grande estas municipo de la brazila subŝtato Alagoaso , kiu taksis 0  enloĝantojn en <year>  . <end>"
http://www.wikidata.org/entity/Q20182,<start> estas komunumo en Germanio. <end>,<start> Monastero di Vasco estas komunumo de Italio . <end>
http://www.wikidata.org/entity/Q34105,<start> estas komunumo en Germanio. <end>,<start> Hosni MUBARAK ( plena nomo : Muhamad Hosni Said Mubarak ) estis prezidento de Egiptio de <year>  ĝis la 0  - a de februaro 2011.Li naskiĝis la 0  - an de majo de <year>  . <end>
http://www.wikidata.org/entity/Q57315,<start> estas komunumo en Germanio. <end>,<start> Salva Kiir Mayardit ( naskiĝis iam en la regiono Gharb Bahr al-Ghazal en suda Sudano ) estas sud-sudana ribelogvidanto kaj politikisto . <end>
http://www.wikidata.org/entity/Q1808686,<start> estas komunumo en Germanio. <end>,"<start> Zabelê estas municipo kaj urbo en la brazila subŝtato Paraibo , kiu havis 0  loĝantojn en <year>  . <end>"
http://www.wikidata.org/entity/Q42815,<start> estas komunumo de Italio. <end>,<start> San Vittore Olona estas komunumo de Italio . <end>
http://www.wikidata.org/entity/Q81325,<start> estas komunumo en Germanio. <end>,<start> Piaggine estas komunumo de Italio . <end>
http://www.wikidata.org/entity/Q674578,<start> estas komunumo en Germanio. <end>,<start> Gefell estas komunumo en Germanio . <end>
http://www.wikidata.org/entity/Q632723,<start> La estas komunumo en Germanio. <end>,<start> Höhbeck estas komunumo en Germanio . <end>
http://www.wikidata.org/entity/Q2085218,<start> estas komunumo en Germanio. <end>,"<start> La Placo de la Templo , ( Temple Square en la angla ) , estas zono de 0  m² en Salt Lake City , Utaho , proprieto de la Eklezio de Jesuo Kristo de la Sanktuloj de la Lastaj Tagoj , konitaj kiel mormonoj . <end>"
http://www.wikidata.org/entity/Q711183,<start> estas komunumo en Germanio. <end>,"<start> Trois-Ponts , Tripontoj ( france : [ trŭa-PO ] ) estas municipo en Belgio . <end>"
http://www.wikidata.org/entity/Q23698,<start> estas komunumo en Germanio. <end>,<start> Seppiana estas komunumo de Italio . <end>
http://www.wikidata.org/entity/Q646666,<start> estas komunumo de Italio. <end>,<start> Leinsweiler estas komunumo en Germanio . <end>
http://www.wikidata.org/entity/Q65659,<start> La estas komunumo en Germanio. <end>,"<start> Johannes GROPPER ( 1503-1559 ) ( * Soest , Vestfalio , en la 0  - a de februaro <year>  - Romo , en la 0  - a de marto <year>  ) estis germana humanisto , juristo , teologo kaj kardinalo . <end>"
http://www.wikidata.org/entity/Q1329470,<start> estas komunumo en Germanio. <end>,"<start> Justine ou les Malheurs de la vertu ( "" Justine aŭ la malbonsortoj de l ' virto "" ) estas la unua verko de la Markizo de Sade aperinta dum lia vivo , en <year>  , unu jaron post esti liberigita de la Franca revolucio . <end>"
http://www.wikidata.org/entity/Q986279,<start> estas komunumo de Italio. <end>,"<start> Itauçu estas municipo de la brazila subŝtato Gojaso , kiu taksis 0  enloĝantojn en <year>  . <end>"
http://www.wikidata.org/entity/Q796174,<start> estas komunumo en Germanio. <end>,<start> La Loko de Komunuma Gravo ( LKG ) estas ĉiu Ekologia sistemo protektita cele kontribui al garantio de la biodiverseco pere de la konservado de la naturaj habitatoj kaj de la naturaj faŭno kaj flaŭro en la teritorio konsideritaj unuarangaj fare de la direktivo 92/43 / EU de la ŝtatoj membroj de la Eŭropa Unio . <end>
http://www.wikidata.org/entity/Q123445,<start> estas komunumo en Germanio. <end>,"<start> Daniel Schmid , ( ĉirkaŭa prononco : danielo "" ŝmid "" ) , naskiĝis la 0  - an de decembro <year>  en Flims , Kantono Grizono , Svislando ; mortis la 0  - an de aŭgusto <year>  en Flims , estis aktoro , svisa filmludestro kaj teatra ludestro , scenaristo kaj reĝisoro . <end>"
http://www.wikidata.org/entity/Q1232827,<start> estas komunumo de Italio. <end>,"<start> Fides et Ratio , esperante "" Kredo kaj Racio "" , estas encikliko verkita de la papo Johano Paŭlo la 0  - a la 14an de oktobro <year>  , kaj publlikigita la postan tagon <end>"
http://www.wikidata.org/entity/Q1475905,<start> estas komunumo de Italio. <end>,"<start> La Cipra silvio , Sylvia melanothorax , estas specio de birdo de la familio de Silviedoj kaj de ties plej tipa genro nome Sylvia aŭ silvioj , kiuj estas grizecaj aŭ grizecbrunaj insektovoruloj . <end>"
http://www.wikidata.org/entity/Q1059426,<start> La estas komunumo en Germanio. <end>,<start> La Kremlo de Suzdal ( ruse : Суздальский Кремль ) estas kremlo tute mezepoka de la 0  - a jarcento . <end>
http://www.wikidata.org/entity/Q19068,<start> estas komunumo en Germanio. <end>,"<start> La Pintavosta lagopo aŭ Pintavosta prerikoko , Tympanuchus phasianellus ( iam : Tetrao phasianellus ) , estas mezgranda membro de la genro de prerikokoj . <end>"
http://www.wikidata.org/entity/Q893767,<start> estas komunumo en Germanio. <end>,"<start> Boris EBZEJEV ( ruse Эбзеев Борис Сафарович ; naskiĝis la 0  - an de februaro <year>  en Kirgizio ) estas elstara rusia juristo , juĝisto de la Konstitucia Juĝejo de Rusia Federacio ( 1991-2008 ) , prezidento de Karaĉaj-Ĉerkesa Respubliko ( septembro <year>  - februaro <year>  ) . <end>"
http://www.wikidata.org/entity/Q781271,<start> La estas komunumo en Germanio. <end>,"<start> La Bejdorsa lanio , Lanius vittatus , estas malgranda paserina birdo kiu apartenas al plej tipa genro Lanius de la familio de Laniedoj . <end>"
http://www.wikidata.org/entity/Q1641947,<start> La estas komunumo en Germanio. <end>,"<start> Lillo [ Lillo ] estas municipo de Hispanio , en la Provinco Toledo , regiono de Kastilio-Manĉo. <end>"
